,popularity,budget,revenue,original_title,genres,production_companies,vote_count,vote_average,release_year
742,1.3045879999999999,28000000,0,3 Days to Kill,Action|Drama|Thriller|Crime,Wonderland Sound and Vision|EuropaCorp|Relativity Media|3DTK|Feelgood Entertainment,668,6.0,2014
743,1.240895,50000000,151165787,Planes: Fire & Rescue,Animation|Comedy|Adventure|Family,Walt Disney Pictures|DisneyToon Studios|Prana Studios|Prana Animation Studios,223,5.9,2014
744,1.220073,0,1625847,'71,Thriller|Action|Drama|War,Screen Yorkshire|British Film Institute (BFI)|Creative Scotland|Film4|Warp Films,274,6.6,2014
745,1.214094,35000000,17508518,Sabotage,Action|Drama|Thriller|Crime,Open Road Films|QED International|Albert S. Ruddy Productions|Crave Films|Roth Films,422,5.4,2014
746,1.211609,0,0,A Million Ways to Die in the West,Comedy|Western,Media Rights Capital|Fuzzy Door Productions|Bluegrass Films|RGB Media,1074,5.9,2014
747,1.197444,0,0,The Forger,Thriller|Crime|Drama,Code Entertainment|Solution Entertainment Group|Freedom Media|Siren Digital - Hollywood,74,5.3,2014
748,1.196549,0,645186,Frank,Comedy|Drama|Mystery,Element Pictures|Film4|Runaway Fridge Productions,443,6.8,2014
749,1.191423,1000000,0,Camp X-Ray,Drama,Gotham Group|Upload Films|GNK Productions|Rough House Pictures|Young Gang,232,6.7,2014
750,1.146492,13200000,53830415,No Good Deed,Thriller,Sony Pictures|Screen Gems,105,5.8,2014
751,1.142614,5000000,41797583,Still Alice,Drama,Killer Films|Big Indie Pictures|Backup Media|BSM Studio,725,7.5,2014
752,1.1403020000000001,5000000,40100000,"As Above, So Below",Horror|Thriller,Legendary Pictures,501,6.1,2014
753,1.136851,24000000,12096300,Foxcatcher,Drama|Thriller,Likely Story|Media Rights Capital|Annapurna Pictures,645,6.5,2014
754,1.111485,0,0,Playing It Cool,Comedy|Romance,Wonderland Sound and Vision|Voltage Pictures,171,5.6,2014
755,1.077877,20000000,34077920,Endless Love,Drama|Romance,Universal Pictures|Fake Empire|Bluegrass Films,357,6.6,2014
756,1.052381,12250000,2295423,The Rover,Crime|Drama,Porchlight Films|FilmNation Entertainment|Screen Australia|Screen NSW|Blue-Tongue Films,164,6.0,2014
757,1.041267,24000000,70181428,Think Like a Man Too,Comedy|Romance,Screen Gems|Will Packer Productions|Silver State Production Services,175,6.2,2014
758,1.039133,15000000,9104716,Suite FranÃ§aise,Drama|Romance|War,Qwerty Films|Alliance Films|Canal+|TF1 Droits Audiovisuels|Scope Pictures,161,6.9,2014
759,1.038367,0,4507463,The Two Faces of January,Thriller,Timnick Films|StudioCanal|Working Title Films,175,5.4,2014
760,1.027357,15000000,59209,Walk of Shame,Comedy,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict,402,5.7,2014
761,1.026924,0,3396726,Enemy,Thriller|Mystery,Rhombus Media|Roxbury Pictures|micro_scope|Mecanismo Films|A24,629,6.6,2014
762,1.0181149999999999,6500000,255273813,Annabelle,Horror,New Line Cinema|The Safran Company|Evergreen Media Group|RatPac-Dune Entertainment,827,5.6,2014
763,1.014673,0,0,Echoes,Drama|Horror|Thriller,FatFree Films,11,3.3,2014
764,0.999341,0,0,Maya the Bee Movie,Family|Animation,Zweites Deutsches Fernsehen (ZDF)|Screen Australia|Screen NSW|Flying Bark Productions|Fish Blowing Bubbles,14,5.6,2014
765,0.989916,65000000,71154592,"I, Frankenstein",Horror|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate|Hopscotch Films,501,5.1,2014
766,0.988081,8000000,26049082,That Awkward Moment,Comedy|Romance,Treehouse Pictures,713,6.0,2014
767,0.9844450000000001,0,0,Palo Alto,Drama,Tribeca Film,240,6.4,2014
768,0.98174,27000000,28831145,Draft Day,Drama,Summit Entertainment|Lionsgate,207,6.5,2014
769,0.9796549999999999,28000000,68896829,Brick Mansions,Action|Crime|Drama,Canal+|EuropaCorp|CinÃ©+|D8,476,5.8,2014
770,0.9678459999999999,2000000,6676471,The Babadook,Drama|Thriller|Horror,South Australian Film Corporation|Screen Australia|Smoking Gun Productions|Causeway Films,1089,6.5,2014
771,0.9660479999999999,20000000,100525432,Tammy,Comedy,New Line Cinema|Gary Sanchez Productions,381,5.1,2014
772,0.965197,0,0,Boychoir,Drama,Informant Media|Informant Films,42,6.5,2014
773,0.9650639999999999,0,176391,Serena,Drama,2929 Productions|Nick Wechsler Productions|Chockstone Pictures,190,5.4,2014
774,0.9565819999999999,0,1822250,Testament of Youth,History|Drama|War,BBC Films|Heyday Films,151,7.0,2014
775,0.954807,10000000,0,American Heist,Action,NGN Productions|Glacier Films|Maple Leaf Finance Primeredian Entertainment,116,4.3,2014
776,0.9449540000000001,3000000,0,Bullet,Action|Crime|Thriller,Giant Ape Media|SC Films International,20,4.4,2014
777,0.929125,0,5284309,The Skeleton Twins,Drama,Duplass Brothers Productions|Venture Forth,208,6.7,2014
778,0.9287709999999999,0,0,Salting the Battlefield,Mystery|Drama|Action|Crime,BBC Films|Carnival Films|Heyday Films,19,6.3,2014
779,0.926802,0,0,The Calling,Thriller,Darius Films|Manis Film|Breaking Ball Films|Stage 6 Films,52,5.7,2014
780,0.92537,60000000,30800231,Winter's Tale,Drama|Fantasy|Mystery|Romance,Village Roadshow Pictures|Weed Road Pictures|Warner Bros.,327,5.9,2014
781,0.9205139999999999,0,7523634,Pride,Drama|Comedy,Calamity Films,288,7.7,2014
782,0.9165780000000001,0,0,Laggies,Romance|Comedy,Anonymous Content|Merced Media Partners|PenLife Media,279,6.1,2014
783,0.916435,5000000,2367161,The Guest,Mystery|Thriller|Action,HanWay Films|Snoot Entertainment,402,6.6,2014
784,0.900955,0,0,Frontera,Western|Drama,MJW Films|Ocean Blue Entertainment,30,6.1,2014
785,0.897075,0,0,The Cobbler,Fantasy|Comedy|Drama,Next Wednesday Productions|Voltage Pictures,364,5.4,2014
786,0.8966270000000001,0,258384,Blue Ruin,Crime|Thriller,Film Science|The Lab Of Madness|Neighborhood Watch|Paradise City,263,6.7,2014
787,0.894732,0,0,How to Make Love Like an Englishman,Comedy,Irish Dreamtime|Das Films|Envision Entertainment|Knightsbridge Entertainment|PalmStar Media,102,5.5,2014
788,0.8931209999999989,22500000,15520023,The Water Diviner,War|Drama,Hopscotch Features|RatPac Entertainment|Seven West Media|Fear of God Films|Seven Group Holdings,287,6.8,2014
789,0.890965,5000000,6833445,The Green Inferno,Horror|Thriller,Worldview Entertainment|Dragonfly Entertainment|Sobras International Pictures|Top Hat Releasing|BH Tilt,194,4.8,2014
790,0.889246999999999,0,32339326,Magic in the Moonlight,Comedy|Drama|Romance,Perdido Productions|Harbor Picture Company,464,6.3,2014
791,0.887576,0,0,Kite,Drama|Action,Distant Horizons|Videovision Entertainment|Detalle Films,55,4.2,2014
792,0.8765139999999989,28000000,100654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Family|Comedy,"Walt Disney Pictures|21 Laps Entertainment|Jim Henson Company, The",380,6.2,2014
793,0.876066,19800000,41296320,This Is Where I Leave You,Drama|Comedy,Spring Creek Productions|21 Laps Entertainment|Warner Bros.,377,6.5,2014
794,0.8701040000000001,16000000,2429989,The Homesman,Western|Drama,The Javelina Film Company|EuropaCorp|Ithaca Pictures,150,6.2,2014
795,0.86636,0,0,Son of a Gun,Action|Crime|Drama|Thriller,Media House Capital|Altitude Film Entertainment|Daydream Productions|Bridle Path Films|Southern Light Films,193,6.1,2014
796,0.8632350000000001,0,427418,Cold in July,Drama|Thriller,Backup Media|Paradise City|BSM Studio|Bullet Pictures,153,6.3,2014
797,0.861117,0,200406,The Double,Thriller|Drama,British Film Institute (BFI)|Alcove Entertainment|Attercop Productions,217,6.4,2014
798,0.833734,0,0,The Nut Job,Animation|Comedy|Family|Adventure,Open Road Films|Gulfstream Pictures|Red Rover International|ToonBox Entertainment,233,5.4,2014
799,0.829686,9000000,0,Skin Trade,Thriller|Action|Drama,SC Films International|Baumgarten Management and Productions (BMP)|Thorbak|SC International Pictures|Thor Pictures,33,5.6,2014
800,0.81219,0,0,Open Windows,Thriller|Action|Crime,Wild Bunch|Sayaka Producciones Audiovisuales|Apaches Entertainment|La Panda|Atresmedia Cine,130,5.1,2014
801,0.8058390000000001,8500000,7500000,Big Game,Action|Adventure,Head Gear Films|Altitude Film Entertainment|Film House Germany|Metrol Technology|Ketchup Entertainment,261,5.2,2014
802,0.800343999999999,0,56574,The Bag Man,Crime|Drama|Thriller,Red Granite Pictures|TinRes Entertainment|Cinedigm,83,5.0,2014
803,0.797723,40000000,67347013,Jersey Boys,Music|Drama,Warner Bros.,181,6.7,2014
804,0.796721,12500000,49002684,About Last Night,Comedy|Romance,"Screen Gems, Inc.|Rainforest Films|Olive Bridge Entertainment",165,5.8,2014
805,0.7863979999999989,25000000,38307627,Million Dollar Arm,Drama,Walt Disney Pictures,182,6.6,2014
806,0.778247,5500000,5483299,Wish I Was Here,Drama|Comedy,Double Feature Films|Wild Bunch|Worldview Entertainment,192,6.3,2014
807,0.777096,6700000,1430655,Infinitely Polar Bear,Comedy|Drama,Paper Street Films|Bad Robot|Park Pictures|KGB Media,76,7.0,2014
808,0.774259,0,0,Cymbeline,Drama,Benaroya Pictures|Keep Your Head Productions,24,3.5,2014
809,0.766932,0,108808,Adult Beginners,Drama|Comedy,Duplass Brothers Productions|Burn Later Productions|Through Films,61,5.0,2014
810,0.763771,0,0,Zodiac,Science Fiction|TV Movie,Cinetel Films|Zodiac Pictures,17,3.3,2014
811,0.760779,0,37151,Before We Go,Drama|Romance|Comedy,Wonderland Sound and Vision|G4 Productions|Nutmeg Film Productions,319,6.3,2014
812,0.757089,13300000,5380251,Under the Skin,Thriller|Science Fiction|Drama,Scottish Screen|UK Film Council|FilmNation Entertainment|Nick Wechsler Productions|Creative Scotland,704,6.0,2014
813,0.7517729999999989,6000000,3485127,Veronica Mars,Comedy|Drama|Crime,Warner Bros.|Warner Bros. Interactive Entertainment|Rob Thomas Productions,323,6.3,2014
814,0.747577,0,1124445,Hector and the Search for Happiness,Adventure|Drama|Comedy,Wild Bunch|Erfttal Film|Film Afrika Worldwide|Head Gear Films|Metrol Technology,207,6.9,2014
815,0.740796,22000000,67800064,Son of God,Drama,Hearst Entertainment Productions|LightWorkers Media,61,5.8,2014
816,0.73558,0,0,Fed Up,Documentary,Atlas Films,73,7.3,2014
817,0.72975,0,4571025,Batman: Assault on Arkham,Thriller|Animation|Action|Crime,Warner Bros. Animation|Warner Premiere|DC Entertainment,182,7.4,2014
818,0.728025,6000000,15071,Barefoot,Comedy|Drama|Romance,WhiteFlame Productions,129,6.5,2014
819,0.72546,3500000,5155325,Justice League: War,Animation,DC Comics|Warner Bros. Animation|DC Entertainment,141,7.0,2014
820,0.722877,8500000,770706,The Zero Theorem,Drama|Fantasy|Science Fiction,Le Pacte|Zanuck Independent|Voltage Pictures|MediaPro Pictures|Zephyr Films,232,5.7,2014
821,0.7224649999999989,0,0,Housebound,Horror|Comedy|Thriller,Semi-Professional,217,6.4,2014
822,0.716104,0,0,A Good Marriage,Thriller,Reno Productions,66,5.3,2014
823,0.714661,15000000,30127963,When the Game Stands Tall,Drama,Mandalay Pictures|Affirm Films,94,6.2,2014
824,0.708006,0,0,Turks & Caicos,Thriller|Drama|Action|Mystery,BBC Films|Carnival Films|Heyday Films|Masterpiece|Beagle Pug Films,24,6.3,2014
825,0.707208,0,0,Toy Story That Time Forgot,Animation|Family,Pixar Animation Studios,169,6.9,2014
826,0.7057,0,0,Feast,Romance|Comedy|Animation|Drama|Family,Walt Disney Animation Studios,318,8.0,2014
827,0.704138,0,0,Jackie & Ryan,Drama,,24,5.5,2014
828,0.699699,0,2146041,The Riot Club,Drama|Thriller,HanWay Films|British Film Institute (BFI)|Blueprint Pictures,238,5.9,2014
829,0.691851,0,0,The Scribbler,Thriller,New Artists Alliance|Caliber Media Company|NightSky Productions,28,4.3,2014
830,0.688635,30000000,0,Grace of Monaco,Romance|Drama,Gaumont|TF1 Films Productions|Lucky Red|Canal+|uFilm,138,5.7,2014
831,0.688179,2000000,48390,Decoding Annie Parker,Drama,Media House Capital|Unified Pictures|Decoding Annie Parker|Ozymandias Productions,23,5.2,2014
832,0.6841520000000001,0,0,The Little Death,Drama|Comedy|Romance,Head Gear Films|Spectrum Films|See Pictures|Metrol Technology,99,6.2,2014
833,0.680611,1000000,0,In Your Eyes,Drama|Romance|Science Fiction,Night and Day Pictures|Bellwether Pictures,170,7.2,2014
834,0.678616,5500000,0,Bad Ass 2: Bad Asses,Action,Silver Nitrate Films|Sense and Sensibility Ventures,57,5.7,2014
835,0.676471,0,0,Cuban Fury,Comedy,Big Talk Productions,86,5.8,2014
836,0.671825,15000000,0,Dying of the Light,Thriller|Drama,TinRes Entertainment|Over Under Media,83,4.4,2014
837,0.667732,200000,17834867,The Quiet Ones,Horror,Hammer Film Productions|Exclusive Media Group|Travelling Picture Show Company,147,5.1,2014
838,0.662295,21000000,0,Tokarev,Action|Crime|Thriller,Hannibal Pictures|Marco Polo Production|Patriot Pictures|Vocal Yokels,204,5.2,2014
839,0.660405,15000000,31554855,A Most Wanted Man,Thriller,Senator Film Produktion|Lionsgate|FilmNation Entertainment|Film4|Demarest Films,393,6.3,2014
840,0.649574,0,25434291,Top Five,Drama|Comedy,Paramount Pictures|IAC Film|Jax Media,152,6.2,2014
841,0.648465,0,31911598,Get on Up,Drama|Music,Universal Studios|Imagine Films Entertainment|Jagged Films,105,6.3,2014
842,0.646336999999999,6500000,13865435,The Pyramid,Horror,Fox International Productions|Sahara Productions|Silvatar Media,234,4.7,2014
843,0.641676,30000000,0,Deliver Us from Evil,Thriller|Crime|Horror,Jerry Bruckheimer Films|Screen Gems|LStar Capital,474,6.0,2014
844,0.6352140000000001,6600000,1554000,Clouds of Sils Maria,Drama,Pallas Film|CAB Productions|C.G. Cinema,173,6.8,2014
845,0.632047999999999,5000000,2450846,Kill the Messenger,Thriller|Crime|Drama|Mystery,The Combine|Bluegrass Films,247,6.5,2014
846,0.631167,0,13287735,Calvary,Drama,Octagon Films|Irish Film Board|Reprisal Films|Lipsync Productions,209,7.0,2014
847,0.628637,0,0,Time Lapse,Thriller|Science Fiction,Uncooperative Pictures|XLrator Media|Royal Pictures,198,6.3,2014
848,0.6237060000000001,0,111996,Sheâ€™s Funny That Way,Comedy,Lagniappe Films,162,5.7,2014
849,0.622166,0,0,What We Do in the Shadows,Comedy|Horror,Unison Films|Defender Films|Funny or Die,490,7.2,2014
850,0.621645,5000000,0,Cut Bank,Thriller,Kilburn Media,52,4.8,2014
851,0.615729,1000000,9318,Honeymoon,Horror,Fewlas Entertainment,137,5.3,2014
852,0.609613,0,54915,Starred Up,Drama,Sigma Films Ltd.|Quickfire Films|Film4|Lipsync Productions,202,6.9,2014
853,0.609054,0,0,Space Station 76,Drama|Comedy|Science Fiction,Rival Pictures|Om Films,55,4.4,2014
854,0.602735,2000000,4635300,Locke,Drama|Thriller,IM Global|Shoebox Films|A24,480,6.8,2014
855,0.600919,0,0,"20,000 Days on Earth",Music|Documentary|Drama,British Film Institute (BFI)|Film4|Corniche Pictures,46,6.8,2014
856,0.599079,36000000,52424533,Dolphin Tale 2,Family|Drama,Alcon Entertainment|Color Force|Boxing Cat Films,63,6.8,2014
857,0.593558,0,0,The Longest Week,Comedy|Drama,Far Hills Pictures|Atlantic Pictures (II)|Armian pictures,86,5.1,2014
858,0.593438,0,0,A Certain Justice,Action|Drama,Hollywood Media Bridge|Voltage Pictures|Picture Perfect Corp.,11,3.1,2014
859,0.59318,0,0,The Angriest Man in Brooklyn,Drama|Comedy,Landscape Entertainment|MICA Entertainment|Vedette Finance|Prominent Media Group,112,5.5,2014
860,0.593065,0,0,Hellion,Thriller|Drama,IFC Films|Silver Sail Entertainment|Across Town Productions|Arts+Labor,26,5.3,2014
861,0.590256999999999,1000000,26501323,The Woman in Black 2: Angel of Death,Thriller|Horror|Drama,Vertigo Entertainment|Hammer Film Productions|Alliance Films|Talisman Productions|Exclusive Media Group,270,4.9,2014
862,0.5847,0,169976,God's Pocket,Drama,Cooper's Town Productions|Park Pictures|Shoestring Pictures,37,5.2,2014
863,0.582629,0,0,Jessabelle,Thriller|Horror,Lionsgate|Blumhouse Productions|Principato-Young Entertainment,181,5.0,2014
864,0.574398,50000000,80383113,Muppets Most Wanted,Comedy|Adventure|Crime|Family,Buena Vista|Disney,222,6.2,2014
865,0.571843999999999,0,11486,You're Not You,Drama,DiNovi Pictures,147,7.3,2014
866,0.571571,0,0,The Drownsman,Horror|Fantasy|Thriller,,18,4.1,2014
867,0.5617270000000001,20000000,0,Search Party,Comedy,Universal Studios,42,5.3,2014
868,0.560295,0,0,Gun Woman,Thriller|Action,Maxam,19,4.7,2014
869,0.56021,0,0,The Taking of Deborah Logan,Horror|Mystery|Thriller,Bad Hat Harry Productions|Jeff Rice Films|Casadelic Pictures|Guerin-Adler-Scott Pictures,184,5.9,2014
870,0.5594720000000001,2800000,1826705,Tusk,Comedy|Drama|Horror,Phase 4 Films|Demarest Films|SModcast Pictures|A24,206,4.9,2014
871,0.557453,0,461162,"Men, Women & Children",Drama|Comedy,Paramount Pictures|Right of Way Films,248,6.4,2014
872,0.5526270000000001,0,0,Shelter,Drama,Bifrost Pictures|The Bridge Finance Company,18,5.3,2014
873,0.550723,0,0,Hello Ladies: The Movie,Comedy,Home Box Office (HBO),36,6.3,2014
874,0.550625,600000,0,Sx_Tape,Horror,La.Lune Entertainment|Aeroplano,19,3.3,2014
875,0.5504600000000001,0,0,What We Did on Our Holiday,Comedy,BBC Films|Lionsgate,109,6.6,2014
876,0.550453,0,0,The Anomaly,Thriller|Action|Science Fiction,Unstoppable Entertainment|thefyzz|Tea Shop & Film Company,104,4.7,2014
877,0.550197,0,0,Stretch,Action|Comedy|Thriller,Universal Pictures|Blumhouse Productions|IM Global|Chambara Pictures,163,5.8,2014
878,0.548656,6000000,1020921,5 Flights Up,Drama,Revelations Entertainment|Lascaux Films|Latitude Productions,56,5.9,2014
879,0.548529,0,0,A Haunted House 2,Comedy|Horror,Automatik Entertainment|Open Road Films,251,5.4,2014
880,0.5415,0,28641776,Love & Mercy,Drama|Music,River Road Entertainment|John Wells Productions,162,7.2,2014
881,0.540852,12000000,101332962,Heaven is for Real,Drama,TriStar Pictures|Screen Gems|Roth Films,159,6.1,2014
882,0.539017,5000000,0,Reach Me,Drama,Windy Hill Pictures|Seraphim Films Inc.,24,5.1,2014
883,0.536511,10000000,0,In the Blood,Action|Crime|Thriller,20th Century Fox Home Entertainment|Anchor Bay Films|Lleju Productions|Movie Package Company (MPC)|Verso Entertainment,77,5.2,2014
884,0.535291,0,0,Lizzie Borden Took An Ax,Drama|Mystery|Thriller,PeaceOut Productions|Sony Pictures Television,29,5.9,2014
885,0.533347,0,0,Monsters: Dark Continent,Thriller|Drama|Science Fiction,International Traders|Between The Eyes|Vertigo Films,60,3.8,2014
886,0.5252,0,0,Night Moves,Thriller|Drama,Film Science|Maybach Film Productions|RT Features|Tipping Point Productions,64,5.8,2014
887,0.5247649999999989,0,0,Paper Planes,Family,Arenamedia,32,6.3,2014
888,0.519107,0,0,The Inbetweeners 2,Comedy,Channel 4 Television Corporation,156,5.9,2014
889,0.518405,0,0,Barbie and the Secret Door,Adventure|Animation|Family|Fantasy,Mattel Playground Productions,14,6.7,2014
890,0.514113,0,0,Time Out of Mind,Drama,KSM Film,31,5.4,2014
891,0.512588,0,0,Citizenfour,Documentary,Participant Media|HBO Documentary Films|Praxis Films,363,7.8,2014
892,0.506605,0,0,A Little Chaos,Drama|Romance,BBC Films|Artemis Film|Lionsgate|Lipsync Productions|The Bureau,151,5.9,2014
893,0.502296,0,0,Bears,Documentary|Family,Disneynature,51,7.4,2014
894,0.501533,0,0,The Possession of Michael King,Horror,Quickfire Films|Gold Circle Films,75,5.6,2014
895,0.498787,0,0,The Town that Dreaded Sundown,Thriller|Horror,Blumhouse Productions|Metro-Goldwyn-Mayer (MGM)|Ryan Murphy Productions,99,5.8,2014
896,0.49583999999999995,70000000,61279452,The Legend of Hercules,Action|Adventure,Millennium Films,399,4.4,2014
897,0.495519,0,1338365,Maps to the Stars,Drama,Integral Film|Prospero Pictures|SBS Productions|Sentient Entertainment,255,5.6,2014
